#separator:tab
#html:true
#tags column:3
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Which programs can be used to open and edit CSV files?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Notepad</li><li>Microsoft Excel</li><li>Adobe Photoshop</li><li>Libre Office Calc</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Notepad, Microsoft Excel, Libre Office Calc</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">How to limit string length in JSON?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>min_lenght</li><li>fitIn_lenght</li><li>optimal_lenght</li><li>max_lenght</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> max_lenght, min_lenght</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">XSLT Transformations</div><div class="anki-q-title">How is sorting done in XSLT?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Using the xsl: select function and the"sort" parameter</li><li>Using the xsl: sort function and the "select"parameter</li><li>Sort by alphabetical order</li><li>They are sorted by how they are written in the code</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Using the xsl: sort function and the "select"parameter</div></div>	Markup_Exam xslt_transformations
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">Types of audio files in HTML</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Ogg</li><li>AAC</li><li>MP3</li><li>WAV</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Ogg, AAC, MP3, WAV</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Which of the following are allowed for XML attributes?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Attributes must have a value</li><li>Attributes can be listed in any order</li><li>Attributes can have multiple values</li><li>Attribute values must be quoted - single or triple</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Attributes must have a value, Attributes can be listed in any order</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">The size of the element length in XSD/JSON is denoted?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>optimalLenght</li><li>maxLenght</li><li>tooManyLenght</li><li>minLenght</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> maxLenght, minLenght</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">XPath & XQuery</div><div class="anki-q-title">What is XQuery?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>XML data manipulation and transformation language</li><li>Language for querying XML data</li><li>XML document validation tool</li><li>XSLT transformation visual design tool</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Language for querying XML data</div></div>	Markup_Exam xpath__xquery
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Cannot use data type in JSON?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>string</li><li>null</li><li>date</li><li>boolean</li><li>float</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> date</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">What is the REST API used for?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Allows you to access data on the server and obtain this data in XML or JSON format</li><li>Communication between web applications using the http protocol</li><li>To restore lost data after a power failure</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Allows you to access data on the server and obtain this data in XML or JSON format, Communication between web applications using the http protocol</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">XML Schema (XSD)</div><div class="anki-q-title">How do we write the unlimited occurrence of an element in XSD?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li><xs:element name="majitel" type="xs:string" minCount="0" maxCount="unbounded"/></li><li><xs:element name="majitel" type="xs:string" minOccurs="0" maxOccurs="unbounded"/></li><li><xs:element name="majitel" type="xs:string" minElement="0" maxElement="unbounded"/></li><li><xs:element name="majitel" type="xs:string"/></li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> <xs:element name="majitel" type="xs:string" minOccurs="0" maxOccurs="unbounded"/></div></div>	Markup_Exam xml_schema_xsd
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">What DocBook is used for?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>To check the syntax of web pages</li><li>For creating animations and interactive elements on websites</li><li>For writing technical documentation and books in XML format</li><li>For compiling and packaging software applications</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> For writing technical documentation and books in XML format</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">What does W3C stand for?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>World Wide Web Consortium</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> World Wide Web Consortium</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">What is schema?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>A set of rules and restrictions that determine the structure, format, and validity of data in a particular</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> A set of rules and restrictions that determine the structure, format, and validity of data in a particular</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">What is API?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>This is a standard format for describing a web service.</li><li>Application Programming Interface</li><li>It determines how software components or entire applications can communicate with each other.</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Application Programming Interface, It determines how software components or entire applications can communicate with each other.</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">HTML5 allows you to use the <aside> tag - for what?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>To insert a block tangentially dependent on the content of the element in which it is located</li><li>To move content to a page</li><li>To embed absolutely independent content</li><li>To align text</li><li>To create alternative content for Responsive design</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> To insert a block tangentially dependent on the content of the element in which it is located</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Benefits of CSV</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>flexibility and compatibility</li><li>easy editing</li><li>small file size</li><li>simplicity and versatility</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> flexibility and compatibility, easy editing, small file size, simplicity and versatility</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XML Schema (XSD)</div><div class="anki-q-title">What can we define using XML Schema?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Data types of elements and attributes</li><li>XML document encoding</li><li>Restrictions on element and attribute values</li><li>XML document structure</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Data types of elements and attributes, Restrictions on element and attribute values, XML document structure</div></div>	Markup_Exam xml_schema_xsd
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Acronym JSON</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Java Object Normalization</li><li>JavaScript Over Notation</li><li>JavaScript Object Notation</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> JavaScript Object Notation</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">How to write an empty field in JSON?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>[]</li><li>("")</li><li>{}</li><li>[null]</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> [], {}</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">HTML & Semantics</div><div class="anki-q-title">What format can a video be in HTML?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Ogg</li><li>WMV</li><li>WebM</li><li>MP4</li><li>AVI</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Ogg, WebM, MP4</div></div>	Markup_Exam html__semantics
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">Which of the following types can be used in a JSON schema? function?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>array</li><li>string</li><li>integer</li><li>boolean</li><li>object</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> array, string, integer, boolean, object</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">HTTP & REST APIs</div><div class="anki-q-title">Short for SOAP</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Smart Object Access Protocol</li><li>Simple Object Access Protocol</li><li>Simple Object Active Protocol</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Simple Object Access Protocol</div></div>	Markup_Exam http__rest_apis
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">Who invented XML?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>W3C (World Wide Web Consortium)</li><li>Not known</li><li>C3W (Consortium Web Wide World)</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> W3C (World Wide Web Consortium)</div></div>	Markup_Exam xml_basics
<div class="anki-card"><div class="anki-category">JSON & Schema</div><div class="anki-q-title">What can be stored in JSON?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>object</li><li>string</li><li>number</li><li>field</li><li>logical values</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> object, string, number, logical values</div></div>	Markup_Exam json__schema
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Which of the following metadata formats can be used for structured data on websites?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>JSON-LD</li><li>RDFa</li><li>JSON-meta</li><li>Microdata</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> JSON-LD, RDFa, Microdata</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">What is the data in the data pyramid?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Stock or quantitative values</li><li>Data interpretation</li><li>Personal experience</li><li>Unprocessed and unorganized values</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Unprocessed and unorganized values</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XSLT Transformations</div><div class="anki-q-title">Elements in XSLT used to define templates and process XML data</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>xsl:apply-teplates</li><li>xsl:value-of</li><li>xsl:for-each</li><li>xsl:template</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> xsl:apply-teplates, xsl:value-of, xsl:for-each, xsl:template</div></div>	Markup_Exam xslt_transformations
<div class="anki-card"><div class="anki-category">CSV & Other Formats</div><div class="anki-q-title">Values in CSV files?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Must be in quotation marks</li><li>Must not be in quotes</li><li>They can be in quotes</li><li>Can be without quotes</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> They can be in quotes, Can be without quotes</div></div>	Markup_Exam csv__other_formats
<div class="anki-card"><div class="anki-category">XML Basics</div><div class="anki-q-title">What is the URI abbreviation?</div><div class="anki-desc"><ul style='margin-top:5px;padding-left:20px;text-align:left;'><li>Universal Remote Informator</li><li>Uniform Resource Identifier</li><li>Universal Resource Identifier</li><li>Uniform Remote Identifier</li></ul></div></div>	<div class="anki-card-back"><div class="anki-ans"><strong>Correct Answer(s):</strong> Uniform Resource Identifier</div></div>	Markup_Exam xml_basics
